hhvehs,hh_county,hhincome_thousands,hhexpfac
2.0,Pierce,200000.0,1884.0
2.0,Pierce,210000.0,1237.0
2.0,Pierce,220000.0,1683.0
2.0,Pierce,230000.0,1001.0
2.0,Pierce,240000.0,922.0
2.0,Pierce,250000.0,724.0
2.0,Pierce,260000.0,663.0
2.0,Pierce,270000.0,431.0
2.0,Pierce,280000.0,650.0
2.0,Pierce,290000.0,410.0
2.0,Pierce,300000.0,357.0
2.0,Pierce,310000.0,170.0
2.0,Pierce,320000.0,285.0
2.0,Pierce,330000.0,148.0
2.0,Pierce,340000.0,154.0
2.0,Pierce,350000.0,89.0
2.0,Pierce,360000.0,218.0
2.0,Pierce,370000.0,114.0
2.0,Pierce,380000.0,156.0
2.0,Pierce,390000.0,84.0
2.0,Pierce,400000.0,147.0
2.0,Pierce,410000.0,188.0
2.0,Pierce,420000.0,275.0
2.0,Pierce,430000.0,136.0
2.0,Pierce,440000.0,202.0
2.0,Pierce,450000.0,85.0
2.0,Pierce,460000.0,251.0
2.0,Pierce,470000.0,327.0
2.0,Pierce,480000.0,363.0
2.0,Pierce,490000.0,318.0
2.0,Pierce,500000.0,133.0
2.0,Pierce,510000.0,127.0
2.0,Pierce,520000.0,22.0
2.0,Pierce,530000.0,39.0
2.0,Pierce,540000.0,109.0
2.0,Pierce,550000.0,134.0
2.0,Pierce,560000.0,82.0
2.0,Pierce,570000.0,13.0
2.0,Pierce,580000.0,18.0
2.0,Pierce,590000.0,37.0
2.0,Pierce,600000.0,34.0
2.0,Pierce,610000.0,4.0
2.0,Pierce,620000.0,15.0
2.0,Pierce,630000.0,101.0
2.0,Pierce,640000.0,27.0
2.0,Pierce,650000.0,49.0
2.0,Pierce,660000.0,1.0
2.0,Pierce,670000.0,80.0
2.0,Pierce,680000.0,102.0
2.0,Pierce,690000.0,29.0
2.0,Pierce,700000.0,22.0
2.0,Pierce,710000.0,4.0
2.0,Pierce,720000.0,12.0
2.0,Pierce,740000.0,3.0
2.0,Pierce,750000.0,5.0
2.0,Pierce,770000.0,6.0
2.0,Pierce,790000.0,4.0
2.0,Pierce,800000.0,4.0
2.0,Pierce,810000.0,1.0
2.0,Pierce,820000.0,27.0
2.0,Pierce,830000.0,6.0
2.0,Pierce,840000.0,4.0
2.0,Pierce,880000.0,3.0
2.0,Pierce,900000.0,1.0
2.0,Pierce,910000.0,23.0
2.0,Pierce,930000.0,2.0
2.0,Pierce,940000.0,106.0
2.0,Pierce,960000.0,3.0
2.0,Pierce,990000.0,1.0
2.0,Pierce,1020000.0,1.0
2.0,Pierce,1070000.0,4.0
2.0,Snohomish,-10000.0,6.0
2.0,Snohomish,0.0,803.0
2.0,Snohomish,10000.0,1668.0
2.0,Snohomish,20000.0,5976.0
2.0,Snohomish,30000.0,6644.0
2.0,Snohomish,40000.0,9964.0
2.0,Snohomish,50000.0,10633.0
2.0,Snohomish,60000.0,13142.0
2.0,Snohomish,70000.0,11679.0
2.0,Snohomish,80000.0,14188.0
2.0,Snohomish,90000.0,11821.0
2.0,Snohomish,100000.0,12047.0
2.0,Snohomish,110000.0,8787.0
2.0,Snohomish,120000.0,9586.0
2.0,Snohomish,130000.0,8553.0
2.0,Snohomish,140000.0,7986.0
2.0,Snohomish,150000.0,5523.0
2.0,Snohomish,160000.0,5867.0
2.0,Snohomish,170000.0,2827.0
2.0,Snohomish,180000.0,3877.0
2.0,Snohomish,190000.0,2199.0
2.0,Snohomish,200000.0,3267.0
2.0,Snohomish,210000.0,2230.0
2.0,Snohomish,220000.0,1995.0
2.0,Snohomish,230000.0,1000.0
2.0,Snohomish,240000.0,1182.0
2.0,Snohomish,250000.0,996.0
2.0,Snohomish,260000.0,875.0
2.0,Snohomish,270000.0,757.0
2.0,Snohomish,280000.0,691.0
2.0,Snohomish,290000.0,666.0
2.0,Snohomish,300000.0,660.0
2.0,Snohomish,310000.0,408.0
2.0,Snohomish,320000.0,406.0
2.0,Snohomish,330000.0,236.0
2.0,Snohomish,340000.0,138.0
2.0,Snohomish,350000.0,99.0
2.0,Snohomish,360000.0,290.0
2.0,Snohomish,370000.0,65.0
2.0,Snohomish,380000.0,277.0
2.0,Snohomish,390000.0,210.0
2.0,Snohomish,400000.0,76.0
2.0,Snohomish,410000.0,321.0
2.0,Snohomish,420000.0,201.0
2.0,Snohomish,430000.0,171.0
2.0,Snohomish,440000.0,227.0
2.0,Snohomish,450000.0,320.0
2.0,Snohomish,460000.0,90.0
2.0,Snohomish,470000.0,720.0
2.0,Snohomish,480000.0,442.0
2.0,Snohomish,490000.0,104.0
2.0,Snohomish,500000.0,343.0
2.0,Snohomish,510000.0,196.0
2.0,Snohomish,520000.0,133.0
2.0,Snohomish,530000.0,59.0
2.0,Snohomish,540000.0,180.0
2.0,Snohomish,550000.0,38.0
2.0,Snohomish,560000.0,97.0
2.0,Snohomish,570000.0,26.0
2.0,Snohomish,580000.0,40.0
2.0,Snohomish,590000.0,229.0
2.0,Snohomish,600000.0,15.0
2.0,Snohomish,610000.0,11.0
2.0,Snohomish,620000.0,70.0
2.0,Snohomish,630000.0,89.0
2.0,Snohomish,640000.0,19.0
2.0,Snohomish,650000.0,13.0
2.0,Snohomish,670000.0,14.0
2.0,Snohomish,680000.0,27.0
2.0,Snohomish,690000.0,15.0
2.0,Snohomish,700000.0,19.0
2.0,Snohomish,710000.0,8.0
2.0,Snohomish,720000.0,42.0
2.0,Snohomish,750000.0,5.0
2.0,Snohomish,770000.0,3.0
2.0,Snohomish,790000.0,5.0
2.0,Snohomish,800000.0,2.0
2.0,Snohomish,810000.0,66.0
2.0,Snohomish,820000.0,20.0
2.0,Snohomish,830000.0,6.0
2.0,Snohomish,840000.0,3.0
2.0,Snohomish,880000.0,34.0
2.0,Snohomish,900000.0,1.0
2.0,Snohomish,910000.0,4.0
2.0,Snohomish,930000.0,3.0
2.0,Snohomish,940000.0,4.0
2.0,Snohomish,950000.0,2.0
2.0,Snohomish,960000.0,9.0
2.0,Snohomish,990000.0,19.0
2.0,Snohomish,1020000.0,1.0
2.0,Snohomish,1070000.0,1.0
2.0,Snohomish,1170000.0,1.0
3.0,King,-10000.0,1.0
3.0,King,0.0,535.0
3.0,King,10000.0,1280.0
3.0,King,20000.0,3060.0
3.0,King,30000.0,3867.0
3.0,King,40000.0,5346.0
3.0,King,50000.0,7529.0
3.0,King,60000.0,9847.0
3.0,King,70000.0,8808.0
3.0,King,80000.0,12699.0
3.0,King,90000.0,9949.0
3.0,King,100000.0,12970.0
3.0,King,110000.0,11613.0
3.0,King,120000.0,13008.0
3.0,King,130000.0,9945.0
3.0,King,140000.0,9539.0
3.0,King,150000.0,7058.0
3.0,King,160000.0,7440.0
3.0,King,170000.0,5389.0
3.0,King,180000.0,5553.0
3.0,King,190000.0,3386.0
3.0,King,200000.0,4912.0
3.0,King,210000.0,3137.0
3.0,King,220000.0,3136.0
3.0,King,230000.0,2032.0
3.0,King,240000.0,2640.0
3.0,King,250000.0,2047.0
3.0,King,260000.0,1642.0
3.0,King,270000.0,1066.0
3.0,King,280000.0,1132.0
3.0,King,290000.0,1195.0
3.0,King,300000.0,999.0
3.0,King,310000.0,583.0
3.0,King,320000.0,728.0
3.0,King,330000.0,520.0
3.0,King,340000.0,321.0
3.0,King,350000.0,429.0
3.0,King,360000.0,412.0
3.0,King,370000.0,286.0
3.0,King,380000.0,197.0
3.0,King,390000.0,492.0
3.0,King,400000.0,437.0
3.0,King,410000.0,636.0
3.0,King,420000.0,618.0
3.0,King,430000.0,468.0
3.0,King,440000.0,752.0
3.0,King,450000.0,499.0
3.0,King,460000.0,328.0
3.0,King,470000.0,1103.0
3.0,King,480000.0,782.0
3.0,King,490000.0,484.0
3.0,King,500000.0,531.0
3.0,King,510000.0,285.0
3.0,King,520000.0,337.0
3.0,King,530000.0,168.0
3.0,King,540000.0,420.0
3.0,King,550000.0,143.0
3.0,King,560000.0,214.0
3.0,King,570000.0,196.0
3.0,King,580000.0,171.0
3.0,King,590000.0,136.0
3.0,King,600000.0,163.0
3.0,King,610000.0,187.0
3.0,King,620000.0,181.0
3.0,King,630000.0,122.0
3.0,King,640000.0,94.0
3.0,King,650000.0,41.0
3.0,King,660000.0,8.0
3.0,King,670000.0,50.0
3.0,King,680000.0,119.0
3.0,King,690000.0,215.0
3.0,King,700000.0,70.0
3.0,King,710000.0,80.0
3.0,King,720000.0,69.0
3.0,King,740000.0,22.0
3.0,King,750000.0,30.0
3.0,King,770000.0,38.0
3.0,King,790000.0,60.0
3.0,King,800000.0,30.0
3.0,King,810000.0,6.0
3.0,King,820000.0,44.0
3.0,King,830000.0,30.0
3.0,King,840000.0,36.0
3.0,King,860000.0,26.0
3.0,King,880000.0,91.0
3.0,King,890000.0,25.0
3.0,King,900000.0,23.0
3.0,King,910000.0,3.0
3.0,King,930000.0,12.0
3.0,King,940000.0,66.0
3.0,King,950000.0,142.0
3.0,King,960000.0,52.0
3.0,King,990000.0,3.0
3.0,King,1020000.0,3.0
3.0,King,1050000.0,4.0
3.0,King,1070000.0,26.0
3.0,King,1170000.0,3.0
3.0,King,1290000.0,2.0
3.0,Kitsap,0.0,73.0
3.0,Kitsap,10000.0,217.0
3.0,Kitsap,20000.0,517.0
3.0,Kitsap,30000.0,743.0
3.0,Kitsap,40000.0,936.0
3.0,Kitsap,50000.0,1524.0
3.0,Kitsap,60000.0,1905.0
3.0,Kitsap,70000.0,1451.0
3.0,Kitsap,80000.0,2169.0
3.0,Kitsap,90000.0,2167.0
3.0,Kitsap,100000.0,2541.0
3.0,Kitsap,110000.0,1757.0
3.0,Kitsap,120000.0,1808.0
3.0,Kitsap,130000.0,1357.0
3.0,Kitsap,140000.0,1239.0
3.0,Kitsap,150000.0,1066.0
3.0,Kitsap,160000.0,858.0
3.0,Kitsap,170000.0,536.0
3.0,Kitsap,180000.0,634.0
3.0,Kitsap,190000.0,486.0
3.0,Kitsap,200000.0,330.0
3.0,Kitsap,210000.0,381.0
3.0,Kitsap,220000.0,289.0
3.0,Kitsap,230000.0,141.0
3.0,Kitsap,240000.0,227.0
3.0,Kitsap,250000.0,112.0
3.0,Kitsap,260000.0,235.0
3.0,Kitsap,270000.0,58.0
3.0,Kitsap,280000.0,108.0
3.0,Kitsap,290000.0,129.0
3.0,Kitsap,300000.0,118.0
3.0,Kitsap,310000.0,75.0
3.0,Kitsap,320000.0,69.0
3.0,Kitsap,330000.0,45.0
3.0,Kitsap,340000.0,26.0
3.0,Kitsap,350000.0,45.0
3.0,Kitsap,360000.0,13.0
3.0,Kitsap,370000.0,21.0
3.0,Kitsap,380000.0,16.0
3.0,Kitsap,390000.0,28.0
3.0,Kitsap,400000.0,6.0
3.0,Kitsap,410000.0,32.0
3.0,Kitsap,420000.0,44.0
3.0,Kitsap,430000.0,8.0
3.0,Kitsap,440000.0,54.0
3.0,Kitsap,450000.0,43.0
3.0,Kitsap,460000.0,75.0
3.0,Kitsap,470000.0,113.0
3.0,Kitsap,480000.0,43.0
3.0,Kitsap,490000.0,16.0
3.0,Kitsap,500000.0,14.0
3.0,Kitsap,510000.0,12.0
3.0,Kitsap,520000.0,4.0
3.0,Kitsap,530000.0,4.0
3.0,Kitsap,540000.0,45.0
3.0,Kitsap,550000.0,5.0
3.0,Kitsap,560000.0,28.0
3.0,Kitsap,570000.0,3.0
3.0,Kitsap,580000.0,7.0
3.0,Kitsap,590000.0,5.0
3.0,Kitsap,600000.0,3.0
3.0,Kitsap,610000.0,3.0
3.0,Kitsap,620000.0,6.0
3.0,Kitsap,630000.0,2.0
3.0,Kitsap,640000.0,3.0
3.0,Kitsap,650000.0,1.0
3.0,Kitsap,670000.0,1.0
3.0,Kitsap,680000.0,3.0
3.0,Kitsap,690000.0,2.0
3.0,Kitsap,700000.0,2.0
3.0,Kitsap,710000.0,1.0
3.0,Kitsap,720000.0,3.0
3.0,Kitsap,740000.0,2.0
3.0,Kitsap,750000.0,3.0
3.0,Kitsap,790000.0,23.0
3.0,Kitsap,810000.0,2.0
3.0,Kitsap,880000.0,6.0
3.0,Kitsap,900000.0,1.0
3.0,Kitsap,930000.0,1.0
3.0,Kitsap,940000.0,3.0
3.0,Kitsap,950000.0,6.0
3.0,Kitsap,1170000.0,29.0
3.0,Pierce,0.0,340.0
3.0,Pierce,10000.0,538.0
3.0,Pierce,20000.0,1978.0
3.0,Pierce,30000.0,2231.0
3.0,Pierce,40000.0,3296.0
3.0,Pierce,50000.0,4182.0
3.0,Pierce,60000.0,5701.0
3.0,Pierce,70000.0,5532.0
3.0,Pierce,80000.0,7349.0
3.0,Pierce,90000.0,5774.0
3.0,Pierce,100000.0,6702.0
3.0,Pierce,110000.0,5873.0
3.0,Pierce,120000.0,5577.0
3.0,Pierce,130000.0,4423.0
3.0,Pierce,140000.0,3979.0
3.0,Pierce,150000.0,2812.0
3.0,Pierce,160000.0,2964.0
3.0,Pierce,170000.0,2309.0
3.0,Pierce,180000.0,1437.0
3.0,Pierce,190000.0,1538.0
3.0,Pierce,200000.0,1247.0
3.0,Pierce,210000.0,839.0
3.0,Pierce,220000.0,1090.0
3.0,Pierce,230000.0,621.0
3.0,Pierce,240000.0,518.0
3.0,Pierce,250000.0,368.0
3.0,Pierce,260000.0,457.0
3.0,Pierce,270000.0,290.0
3.0,Pierce,280000.0,315.0
3.0,Pierce,290000.0,227.0
3.0,Pierce,300000.0,185.0
3.0,Pierce,310000.0,104.0
3.0,Pierce,320000.0,250.0
3.0,Pierce,330000.0,71.0
3.0,Pierce,340000.0,113.0
3.0,Pierce,350000.0,59.0
3.0,Pierce,360000.0,70.0
3.0,Pierce,370000.0,70.0
3.0,Pierce,380000.0,49.0
3.0,Pierce,390000.0,53.0
3.0,Pierce,400000.0,63.0
3.0,Pierce,410000.0,93.0
3.0,Pierce,420000.0,115.0
3.0,Pierce,430000.0,49.0
3.0,Pierce,440000.0,69.0
3.0,Pierce,450000.0,66.0
3.0,Pierce,460000.0,212.0
3.0,Pierce,470000.0,136.0
3.0,Pierce,480000.0,223.0
3.0,Pierce,490000.0,135.0
3.0,Pierce,500000.0,62.0
3.0,Pierce,510000.0,95.0
3.0,Pierce,520000.0,17.0
3.0,Pierce,530000.0,19.0
3.0,Pierce,540000.0,77.0
3.0,Pierce,550000.0,51.0
3.0,Pierce,560000.0,48.0
3.0,Pierce,570000.0,12.0
3.0,Pierce,580000.0,24.0
3.0,Pierce,590000.0,18.0
3.0,Pierce,600000.0,50.0
3.0,Pierce,610000.0,7.0
3.0,Pierce,620000.0,4.0
3.0,Pierce,630000.0,37.0
3.0,Pierce,640000.0,34.0
3.0,Pierce,650000.0,23.0
3.0,Pierce,660000.0,2.0
3.0,Pierce,670000.0,107.0
3.0,Pierce,680000.0,38.0
3.0,Pierce,690000.0,42.0
3.0,Pierce,700000.0,4.0
3.0,Pierce,710000.0,5.0
3.0,Pierce,720000.0,7.0
3.0,Pierce,740000.0,4.0
3.0,Pierce,750000.0,4.0
3.0,Pierce,790000.0,1.0
3.0,Pierce,800000.0,3.0
3.0,Pierce,810000.0,1.0
3.0,Pierce,820000.0,12.0
3.0,Pierce,840000.0,3.0
3.0,Pierce,880000.0,4.0
3.0,Pierce,890000.0,2.0
3.0,Pierce,910000.0,8.0
3.0,Pierce,940000.0,32.0
3.0,Pierce,950000.0,3.0
3.0,Pierce,960000.0,1.0
3.0,Pierce,1170000.0,3.0
3.0,Snohomish,0.0,242.0
3.0,Snohomish,10000.0,440.0
3.0,Snohomish,20000.0,1411.0
3.0,Snohomish,30000.0,1695.0
3.0,Snohomish,40000.0,2633.0
3.0,Snohomish,50000.0,3819.0
3.0,Snohomish,60000.0,4983.0
3.0,Snohomish,70000.0,4630.0
3.0,Snohomish,80000.0,6881.0
3.0,Snohomish,90000.0,5977.0
3.0,Snohomish,100000.0,6623.0
3.0,Snohomish,110000.0,5098.0
3.0,Snohomish,120000.0,5613.0
3.0,Snohomish,130000.0,5323.0
3.0,Snohomish,140000.0,5268.0
3.0,Snohomish,150000.0,3183.0
3.0,Snohomish,160000.0,3599.0
3.0,Snohomish,170000.0,1792.0
3.0,Snohomish,180000.0,2486.0
3.0,Snohomish,190000.0,1646.0
3.0,Snohomish,200000.0,2008.0
3.0,Snohomish,210000.0,1402.0
3.0,Snohomish,220000.0,1287.0
3.0,Snohomish,230000.0,639.0
3.0,Snohomish,240000.0,697.0
3.0,Snohomish,250000.0,590.0
3.0,Snohomish,260000.0,677.0
3.0,Snohomish,270000.0,420.0
3.0,Snohomish,280000.0,410.0
3.0,Snohomish,290000.0,427.0
3.0,Snohomish,300000.0,435.0
3.0,Snohomish,310000.0,351.0
3.0,Snohomish,320000.0,234.0
3.0,Snohomish,330000.0,113.0
3.0,Snohomish,340000.0,148.0
3.0,Snohomish,350000.0,89.0
3.0,Snohomish,360000.0,109.0
3.0,Snohomish,370000.0,35.0
3.0,Snohomish,380000.0,106.0
3.0,Snohomish,390000.0,147.0
3.0,Snohomish,400000.0,80.0
3.0,Snohomish,410000.0,296.0
3.0,Snohomish,420000.0,166.0
3.0,Snohomish,430000.0,83.0
3.0,Snohomish,440000.0,120.0
3.0,Snohomish,450000.0,124.0
3.0,Snohomish,460000.0,68.0
3.0,Snohomish,470000.0,339.0
3.0,Snohomish,480000.0,151.0
3.0,Snohomish,490000.0,51.0
3.0,Snohomish,500000.0,120.0
3.0,Snohomish,510000.0,95.0
3.0,Snohomish,520000.0,68.0
3.0,Snohomish,530000.0,79.0
3.0,Snohomish,540000.0,130.0
3.0,Snohomish,550000.0,27.0
3.0,Snohomish,560000.0,43.0
3.0,Snohomish,570000.0,18.0
3.0,Snohomish,580000.0,24.0
3.0,Snohomish,590000.0,92.0
3.0,Snohomish,600000.0,11.0
3.0,Snohomish,610000.0,8.0
3.0,Snohomish,620000.0,21.0
3.0,Snohomish,630000.0,30.0
3.0,Snohomish,640000.0,6.0
3.0,Snohomish,650000.0,11.0
3.0,Snohomish,670000.0,10.0
3.0,Snohomish,680000.0,11.0
3.0,Snohomish,690000.0,8.0
3.0,Snohomish,700000.0,10.0
3.0,Snohomish,710000.0,2.0
3.0,Snohomish,720000.0,22.0
3.0,Snohomish,750000.0,1.0
3.0,Snohomish,770000.0,1.0
3.0,Snohomish,790000.0,6.0
3.0,Snohomish,810000.0,40.0
3.0,Snohomish,820000.0,16.0
3.0,Snohomish,830000.0,3.0
3.0,Snohomish,880000.0,9.0
3.0,Snohomish,890000.0,1.0
3.0,Snohomish,900000.0,1.0
3.0,Snohomish,940000.0,7.0
3.0,Snohomish,950000.0,6.0
3.0,Snohomish,960000.0,12.0
3.0,Snohomish,990000.0,10.0
3.0,Snohomish,1070000.0,1.0
4.0,King,0.0,160.0
4.0,King,10000.0,466.0
4.0,King,20000.0,1098.0
4.0,King,30000.0,1571.0
4.0,King,40000.0,2232.0
4.0,King,50000.0,2863.0
4.0,King,60000.0,3188.0
4.0,King,70000.0,3197.0
4.0,King,80000.0,5375.0
4.0,King,90000.0,4615.0
4.0,King,100000.0,5934.0
4.0,King,110000.0,4978.0
4.0,King,120000.0,5366.0
4.0,King,130000.0,4594.0
4.0,King,140000.0,4149.0
4.0,King,150000.0,2989.0
4.0,King,160000.0,3044.0
4.0,King,170000.0,2131.0
4.0,King,180000.0,2129.0
4.0,King,190000.0,1572.0
4.0,King,200000.0,1963.0
4.0,King,210000.0,1374.0
4.0,King,220000.0,1406.0
4.0,King,230000.0,745.0
4.0,King,240000.0,1221.0
4.0,King,250000.0,837.0
4.0,King,260000.0,609.0
4.0,King,270000.0,521.0
4.0,King,280000.0,526.0
4.0,King,290000.0,492.0
4.0,King,300000.0,367.0
4.0,King,310000.0,251.0
4.0,King,320000.0,227.0
4.0,King,330000.0,333.0
4.0,King,340000.0,118.0
4.0,King,350000.0,284.0
4.0,King,360000.0,165.0
4.0,King,370000.0,65.0
4.0,King,380000.0,90.0
4.0,King,390000.0,171.0
4.0,King,400000.0,148.0
4.0,King,410000.0,167.0
4.0,King,420000.0,189.0
4.0,King,430000.0,153.0
4.0,King,440000.0,278.0
4.0,King,450000.0,191.0
4.0,King,460000.0,142.0
4.0,King,470000.0,397.0
4.0,King,480000.0,276.0
4.0,King,490000.0,157.0
4.0,King,500000.0,207.0
4.0,King,510000.0,114.0
4.0,King,520000.0,69.0
4.0,King,530000.0,65.0
4.0,King,540000.0,116.0
4.0,King,550000.0,42.0
4.0,King,560000.0,48.0
4.0,King,570000.0,57.0
4.0,King,580000.0,75.0
4.0,King,590000.0,40.0
4.0,King,600000.0,55.0
4.0,King,610000.0,42.0
4.0,King,620000.0,53.0
4.0,King,630000.0,52.0
4.0,King,640000.0,28.0
4.0,King,650000.0,11.0
4.0,King,660000.0,4.0
4.0,King,670000.0,29.0
4.0,King,680000.0,39.0
4.0,King,690000.0,93.0
4.0,King,700000.0,37.0
4.0,King,710000.0,66.0
4.0,King,720000.0,30.0
4.0,King,740000.0,4.0
4.0,King,750000.0,12.0
4.0,King,770000.0,14.0
4.0,King,790000.0,18.0
4.0,King,800000.0,16.0
4.0,King,810000.0,2.0
4.0,King,820000.0,8.0
4.0,King,830000.0,19.0
4.0,King,840000.0,15.0
4.0,King,850000.0,2.0
4.0,King,860000.0,10.0
4.0,King,880000.0,26.0
4.0,King,890000.0,3.0
4.0,King,900000.0,3.0
4.0,King,910000.0,1.0
4.0,King,930000.0,7.0
4.0,King,940000.0,23.0
4.0,King,950000.0,129.0
4.0,King,960000.0,17.0
4.0,King,990000.0,3.0
4.0,King,1020000.0,3.0
4.0,King,1050000.0,4.0
4.0,King,1070000.0,5.0
4.0,Kitsap,0.0,28.0
4.0,Kitsap,10000.0,77.0
4.0,Kitsap,20000.0,194.0
4.0,Kitsap,30000.0,276.0
4.0,Kitsap,40000.0,357.0
4.0,Kitsap,50000.0,568.0
4.0,Kitsap,60000.0,587.0
4.0,Kitsap,70000.0,507.0
4.0,Kitsap,80000.0,976.0
4.0,Kitsap,90000.0,1006.0
4.0,Kitsap,100000.0,1021.0
4.0,Kitsap,110000.0,865.0
4.0,Kitsap,120000.0,799.0
4.0,Kitsap,130000.0,618.0
4.0,Kitsap,140000.0,560.0
4.0,Kitsap,150000.0,416.0
4.0,Kitsap,160000.0,411.0
4.0,Kitsap,170000.0,273.0
4.0,Kitsap,180000.0,257.0
4.0,Kitsap,190000.0,245.0
4.0,Kitsap,200000.0,143.0
4.0,Kitsap,210000.0,200.0
4.0,Kitsap,220000.0,128.0
4.0,Kitsap,230000.0,83.0
4.0,Kitsap,240000.0,123.0
4.0,Kitsap,250000.0,55.0
4.0,Kitsap,260000.0,126.0
4.0,Kitsap,270000.0,27.0
4.0,Kitsap,280000.0,35.0
4.0,Kitsap,290000.0,50.0
4.0,Kitsap,300000.0,34.0
4.0,Kitsap,310000.0,36.0
4.0,Kitsap,320000.0,38.0
4.0,Kitsap,330000.0,8.0
4.0,Kitsap,340000.0,15.0
4.0,Kitsap,350000.0,19.0
4.0,Kitsap,360000.0,5.0
4.0,Kitsap,370000.0,12.0
4.0,Kitsap,380000.0,15.0
4.0,Kitsap,390000.0,11.0
4.0,Kitsap,400000.0,3.0
4.0,Kitsap,410000.0,10.0
4.0,Kitsap,420000.0,13.0
4.0,Kitsap,430000.0,6.0
4.0,Kitsap,440000.0,14.0
4.0,Kitsap,450000.0,7.0
4.0,Kitsap,460000.0,77.0
4.0,Kitsap,470000.0,26.0
4.0,Kitsap,480000.0,25.0
4.0,Kitsap,490000.0,6.0
4.0,Kitsap,500000.0,8.0
4.0,Kitsap,510000.0,7.0
4.0,Kitsap,520000.0,5.0
4.0,Kitsap,530000.0,3.0
4.0,Kitsap,540000.0,7.0
4.0,Kitsap,550000.0,1.0
4.0,Kitsap,560000.0,5.0
4.0,Kitsap,570000.0,1.0
4.0,Kitsap,590000.0,5.0
4.0,Kitsap,600000.0,2.0
4.0,Kitsap,640000.0,2.0
4.0,Kitsap,650000.0,1.0
4.0,Kitsap,670000.0,2.0
4.0,Kitsap,790000.0,9.0
4.0,Kitsap,880000.0,4.0
4.0,Kitsap,1070000.0,1.0
4.0,Kitsap,1170000.0,6.0
4.0,Pierce,0.0,155.0
4.0,Pierce,10000.0,244.0
4.0,Pierce,20000.0,709.0
4.0,Pierce,30000.0,779.0
4.0,Pierce,40000.0,1313.0
4.0,Pierce,50000.0,1516.0
4.0,Pierce,60000.0,1921.0
4.0,Pierce,70000.0,1818.0
4.0,Pierce,80000.0,3006.0
4.0,Pierce,90000.0,2681.0
4.0,Pierce,100000.0,2906.0
4.0,Pierce,110000.0,2558.0
4.0,Pierce,120000.0,2330.0
4.0,Pierce,130000.0,2090.0
4.0,Pierce,140000.0,1603.0
4.0,Pierce,150000.0,1423.0
4.0,Pierce,160000.0,1517.0
4.0,Pierce,170000.0,1066.0
4.0,Pierce,180000.0,763.0
4.0,Pierce,190000.0,598.0
4.0,Pierce,200000.0,519.0
4.0,Pierce,210000.0,412.0
4.0,Pierce,220000.0,699.0
4.0,Pierce,230000.0,288.0
4.0,Pierce,240000.0,218.0
4.0,Pierce,250000.0,163.0
4.0,Pierce,260000.0,166.0
4.0,Pierce,270000.0,224.0
4.0,Pierce,280000.0,181.0
4.0,Pierce,290000.0,113.0
4.0,Pierce,300000.0,49.0
4.0,Pierce,310000.0,55.0
4.0,Pierce,320000.0,228.0
4.0,Pierce,330000.0,39.0
4.0,Pierce,340000.0,72.0
4.0,Pierce,350000.0,21.0
4.0,Pierce,360000.0,31.0
4.0,Pierce,370000.0,24.0
4.0,Pierce,380000.0,20.0
4.0,Pierce,390000.0,20.0
4.0,Pierce,400000.0,28.0
4.0,Pierce,410000.0,43.0
4.0,Pierce,420000.0,61.0
4.0,Pierce,430000.0,24.0
4.0,Pierce,440000.0,46.0
4.0,Pierce,450000.0,59.0
4.0,Pierce,460000.0,67.0
4.0,Pierce,470000.0,48.0
4.0,Pierce,480000.0,93.0
4.0,Pierce,490000.0,50.0
4.0,Pierce,500000.0,13.0
4.0,Pierce,510000.0,31.0
4.0,Pierce,520000.0,4.0
4.0,Pierce,530000.0,7.0
4.0,Pierce,540000.0,50.0
4.0,Pierce,550000.0,38.0
4.0,Pierce,560000.0,14.0
4.0,Pierce,570000.0,4.0
4.0,Pierce,580000.0,4.0
4.0,Pierce,590000.0,5.0
4.0,Pierce,600000.0,60.0
4.0,Pierce,610000.0,1.0
4.0,Pierce,620000.0,2.0
4.0,Pierce,630000.0,14.0
4.0,Pierce,640000.0,22.0
4.0,Pierce,650000.0,17.0
4.0,Pierce,670000.0,120.0
4.0,Pierce,680000.0,11.0
4.0,Pierce,690000.0,14.0
4.0,Pierce,700000.0,4.0
4.0,Pierce,720000.0,8.0
4.0,Pierce,750000.0,1.0
4.0,Pierce,800000.0,2.0
4.0,Pierce,820000.0,3.0
4.0,Pierce,830000.0,1.0
4.0,Pierce,840000.0,2.0
4.0,Pierce,910000.0,2.0
4.0,Pierce,930000.0,1.0
4.0,Pierce,940000.0,10.0
4.0,Pierce,950000.0,4.0
4.0,Pierce,960000.0,2.0
4.0,Pierce,1070000.0,1.0
4.0,Snohomish,0.0,87.0
4.0,Snohomish,10000.0,151.0
4.0,Snohomish,20000.0,606.0
4.0,Snohomish,30000.0,570.0
4.0,Snohomish,40000.0,1243.0
4.0,Snohomish,50000.0,1365.0
4.0,Snohomish,60000.0,1553.0
4.0,Snohomish,70000.0,1594.0
4.0,Snohomish,80000.0,2764.0
4.0,Snohomish,90000.0,2588.0
4.0,Snohomish,100000.0,3023.0
4.0,Snohomish,110000.0,2375.0
4.0,Snohomish,120000.0,2390.0
4.0,Snohomish,130000.0,2317.0
4.0,Snohomish,140000.0,2600.0
4.0,Snohomish,150000.0,1785.0
4.0,Snohomish,160000.0,1708.0
4.0,Snohomish,170000.0,894.0
